,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean,doc,lemmas
117,1330259856662654978,"“President Trump has done many great things (biggest tax &amp; regulation cuts in history, Space Force, rebuilding our military, fixing the V.A., the Wall), but perhaps the most important of all will be what he is doing now, exposing the massive corruption in our Electoral Process.”",False,False,257005,53180,2020-11-21,"“President Trump has done many great things (biggest tax &; regulation cuts in history, Space Force, rebuilding our military, fixing the V.A., the Wall), but perhaps the most important of all will be what he is doing now, exposing the massive corruption in our Electoral Process.”","“President Trump has done many great things (biggest tax &; regulation cuts in history, Space Force, rebuilding our military, fixing the V.A., the Wall), but perhaps the most important of all will be what he is doing now, exposing the massive corruption in our Electoral Process.”","['""', 'president', 'trump', 'have', 'do', 'many', 'great', 'thing', '(', 'big', 'tax', '&', ';', 'regulation', 'cut', 'in', 'history', ',', 'space', 'force', ',', 'rebuild', 'our', 'military', ',', 'fix', 'the', 'v.a.', ',', 'the', 'wall', ')', ',', 'but', 'perhaps', 'the', 'most', 'important', 'of', 'all', 'will', 'be', 'what', 'he', 'be', 'do', 'now', ',', 'expose', 'the', 'massive', 'corruption', 'in', 'our', 'electoral', 'process', '.', '""']"
120,1332778938121203720,"Specific allegations were made, and we have massive proof, in the Pennsylvania case. Some people just don’t want to see it. They want nothing to do with saving our Country. Sad!!!",False,False,292532,61150,2020-11-28,"Specific allegations were made, and we have massive proof, in the Pennsylvania case. Some people just don’t want to see it. They want nothing to do with saving our Country. Sad!!!","Specific allegations were made, and we have massive proof, in the Pennsylvania case. Some people just don’t want to see it. They want nothing to do with saving our Country. Sad!!!","['specific', 'allegation', 'be', 'make', ',', 'and', 'we', 'have', 'massive', 'proof', ',', 'in', 'the', 'pennsylvania', 'case', '.', 'some', 'people', 'just', 'do', 'not', 'want', 'to', 'see', 'it', '.', 'they', 'want', 'nothing', 'to', 'do', 'with', 'save', 'our', 'country', '.', 'sad', '!', '!', '!']"
123,1330278689200857088,"The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!",False,False,188784,32750,2020-11-21,"The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!","The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!","['the', 'fake', 'news', 'be', 'not', 'talk', 'about', 'the', 'fact', 'that', '""', 'covid', '""', 'be', 'run', 'wild', 'all', 'over', 'the', 'world', ',', 'not', 'just', 'in', 'the', 'u.s.', 'i', 'be', 'at', 'the', 'virtual', 'g-20', 'meeting', 'early', 'this', 'morning', 'and', 'the', 'big', 'subject', 'be', 'covid', '.', 'we', 'will', 'be', 'heal', 'fast', ',', 'especially', 'with', 'our', 'vaccine', '!']"
126,1330288302663069701,The Media is just as corrupt as the Election itself!,False,False,608392,94396,2020-11-21,The Media is just as corrupt as the Election itself!,The Media is just as corrupt as the Election itself!,"['the', 'media', 'be', 'just', 'as', 'corrupt', 'as', 'the', 'election', 'itself', '!']"
130,1328883405837258753,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!,False,False,512020,82464,2020-11-18,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!,"['wow', '!', 'michigan', 'just', 'refuse', 'to', 'certify', 'the', 'election', 'result', '!', 'have', 'courage', 'be', 'a', 'beautiful', 'thing', '.', 'the', 'usa', 'stand', 'proud', '!']"
135,1333215466022727686,".@60Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",False,False,189842,42808,2020-11-30,". never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",". never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!","['.', 'never', 'ask', 'we', 'for', 'a', 'comment', 'about', 'their', 'ridiculous', ',', 'one', 'sided', 'story', 'on', 'election', 'security', ',', 'which', 'be', 'an', 'international', 'joke', '.', 'our', '2020', 'election', ',', 'from', 'poorly', 'rate', 'dominion', 'to', 'a', 'country', 'flooded', 'with', 'unaccounted', 'for', 'mail', '-', 'in', 'ballot', ',', 'be', 'probably', 'our', 'least', 'secure', 'ever', '!']"
136,1330327620148465664,"Sorry Liz, can’t accept the results of an election with hundreds of thousands of fraudulent votes cast, enough to easily flip the Election. You’re just unhappy that I’m bringing the troops back home where they belong! https://t.co/elZ9X3wrAz",False,False,169148,38019,2020-11-22,"Sorry Liz, can’t accept the results of an election with hundreds of thousands of fraudulent votes cast, enough to easily flip the Election. You’re just unhappy that I’m bringing the troops back home where they belong!","Sorry Liz, can’t accept the results of an election with hundreds of thousands of fraudulent votes cast, enough to easily flip the Election. You’re just unhappy that I’m bringing the troops back home where they belong!","['sorry', 'liz', ',', 'can', 'not', 'accept', 'the', 'result', 'of', 'an', 'election', 'with', 'hundred', 'of', 'thousand', 'of', 'fraudulent', 'vote', 'cast', ',', 'enough', 'to', 'easily', 'flip', 'the', 'election', '.', 'you', '’re', 'just', 'unhappy', 'that', 'i', '’m', 'bring', 'the', 'troop', 'back', 'home', 'where', 'they', 'belong', '!']"
138,1333243285389914112,"“Democrats suffered crushing down-ballot loss across America.” @nytimes. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!",False,False,268984,60703,2020-11-30,"“Democrats suffered crushing down-ballot loss across America.” . This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!","“Democrats suffered crushing down-ballot loss across America.” . This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!","['""', 'democrats', 'suffer', 'crush', 'down', '-', 'ballot', 'loss', 'across', 'america', '.', '""', '.', 'this', 'be', 'true', '.', 'all', 'statehouse', 'win', ',', 'and', 'in', 'washington', 'we', 'do', 'great', '.', 'so', 'i', 'lead', 'this', 'great', 'charge', ',', 'and', 'i', '’m', 'the', 'only', 'one', 'that', 'lose', '?', 'no', ',', 'it', 'do', 'not', 'work', 'that', 'way', '.', 'this', 'be', 'a', 'massive', 'fraud', ',', 'a', 'rigged', 'election', '!']"
139,1330361494710661120,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is an appointment of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",False,True,39385,9458,2020-11-22,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is an appointment of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is an appointment of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","['thank', 'mark', '.', 'it', '’', 'all', 'a', 'continuation', 'of', 'the', 'never', 'end', 'witch', 'hunt', '.', 'judge', 'brann', ',', 'who', 'would', 'not', 'even', 'allow', 'we', 'to', 'present', 'our', 'case', 'or', 'evidence', ',', 'be', 'an', 'appointment', 'of', 'senator', 'pat', '""', 'no', 'tariffs', '""', 'toomey', 'of', 'pennsylvania', ',', 'no', 'friend', 'of', 'mine', ',', '&', ';', 'obama', '-', 'no', 'wonder', '.', '900,000', 'fraudulent', 'votes', '!']"
142,1333245684011642881,NO WAY WE LOST THIS ELECTION! https://t.co/orOXBaR8uE,False,False,303842,61699,2020-11-30,NO WAY WE LOST THIS ELECTION!,NO WAY WE LOST THIS ELECTION!,"['no', 'way', 'we', 'lose', 'this', 'election', '!']"
145,1333405854297632770,"I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!",False,False,496088,84459,2020-11-30,"I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!","I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!","['i', '’m', 'not', 'fight', 'for', 'i', ',', 'i', '’m', 'fight', 'for', 'the', '74,000,000', 'million', 'people', '(', 'not', 'include', 'the', 'many', 'trump', 'ballot', 'that', 'be', '""', 'toss', '""', ')', ',', 'a', 'record', 'for', 'a', 'sit', 'president', ',', 'who', 'vote', 'for', 'i', '!']"
148,1333410418119864320,"Why won’t Governor @BrianKempGA, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....",False,False,194596,46674,2020-11-30,"Why won’t Governor , the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....","Why won’t Governor , the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....","['why', 'will', 'not', 'governor', ',', 'the', 'hapless', 'governor', 'of', 'georgia', ',', 'use', 'his', 'emergency', 'power', ',', 'which', 'can', 'be', 'easily', 'do', ',', 'to', 'overrule', 'his', 'obstinate', 'secretary', 'of', 'state', ',', 'and', 'do', 'a', 'match', 'of', 'signature', 'on', 'envelope', '.', 'it', 'will', 'be', 'a', '""', 'goldmine', '""', 'of', 'fraud', ',', 'and', 'we', 'will', 'easily', 'win', 'the', 'state', '....']"
149,1330374020613758977,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",False,False,144982,30473,2020-11-22,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","['thank', 'mark', '.', 'it', '’', 'all', 'a', 'continuation', 'of', 'the', 'never', 'end', 'witch', 'hunt', '.', 'judge', 'brann', ',', 'who', 'would', 'not', 'even', 'allow', 'we', 'to', 'present', 'our', 'case', 'or', 'evidence', ',', 'be', 'a', 'product', 'of', 'senator', 'pat', '""', 'no', 'tariffs', '""', 'toomey', 'of', 'pennsylvania', ',', 'no', 'friend', 'of', 'mine', ',', '&', ';', 'obama', '-', 'no', 'wonder', '.', '900,000', 'fraudulent', 'votes', '!']"
152,1329087255168708608,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",False,False,360087,69145,2020-11-18,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","['in', 'detroit', ',', 'there', 'be', 'far', 'more', 'vote', 'than', 'people', '.', 'nothing', 'can', 'be', 'do', 'to', 'cure', 'that', 'giant', 'scam', '.', 'i', 'win', 'michigan', '!']"
153,1329233502139715586,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable! https://t.co/nhiLMmyHBn",False,False,369662,118380,2020-11-19,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","['look', 'at', 'this', 'in', 'wisconsin', '!', 'a', 'day', 'after', 'the', 'election', ',', 'biden', 'receive', 'a', 'dump', 'of', '143,379', 'vote', 'at', '3:42am', ',', 'when', 'they', 'learn', 'he', 'be', 'lose', 'badly', '.', 'this', 'be', 'unbelievable', '!']"
156,1333458950038106113,Trump legal team in Arizona and on @OANN now. Big “stuff”. Enjoy!,False,False,224550,35740,2020-11-30,Trump legal team in Arizona and on now. Big “stuff”. Enjoy!,Trump legal team in Arizona and on now. Big “stuff”. Enjoy!,"['trump', 'legal', 'team', 'in', 'arizona', 'and', 'on', 'now', '.', 'big', '""', 'stuff', '""', '.', 'enjoy', '!']"
161,1333556242984431616,"Why is he rushing to put a Democrat in office, especially when so many horrible things concerning voter fraud are being revealed at the hearing going on right now. @OANN What is going on with @dougducey? Republicans will long remember! https://t.co/XILGaHcyw7",False,False,93921,25675,2020-11-30,"Why is he rushing to put a Democrat in office, especially when so many horrible things concerning voter fraud are being revealed at the hearing going on right now. What is going on with ? Republicans will long remember!","Why is he rushing to put a Democrat in office, especially when so many horrible things concerning voter fraud are being revealed at the hearing going on right now. What is going on with ? Republicans will long remember!","['why', 'be', 'he', 'rush', 'to', 'put', 'a', 'democrat', 'in', 'office', ',', 'especially', 'when', 'so', 'many', 'horrible', 'thing', 'concern', 'voter', 'fraud', 'be', 'be', 'reveal', 'at', 'the', 'hearing', 'go', 'on', 'right', 'now', '.', 'what', 'be', 'go', 'on', 'with', '?', 'republicans', 'will', 'long', 'remember', '!']"
163,1330487246236028935,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence! https://t.co/qN2jHGeWEN,False,False,155833,38419,2020-11-22,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence!,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence!,"['it', '’', 'all', 'about', 'the', 'signature', 'on', 'the', 'envelope', '.', 'why', 'be', 'the', 'democrats', 'fight', 'so', 'hard', 'to', 'hide', 'they', '.', 'we', 'will', 'find', 'massive', 'number', 'of', 'fraudulent', 'ballot', '.', 'the', 'signature', 'will', 'not', 'match', '.', 'fight', 'hard', 'republicans', '.', 'do', 'not', 'let', 'they', 'destroy', 'the', 'evidence', '!']"
165,1333558773152161793,Arizona hearings on live right now on @OANN. Such total corruption. So sad for our country!,False,False,225635,39427,2020-11-30,Arizona hearings on live right now on . Such total corruption. So sad for our country!,Arizona hearings on live right now on . Such total corruption. So sad for our country!,"['arizona', 'hearing', 'on', 'live', 'right', 'now', 'on', '.', 'such', 'total', 'corruption', '.', 'so', 'sad', 'for', 'our', 'country', '!']"
166,1330499656003039232,"Just arrived at Virtual G20. Was here yesterday also (early), but some of the Fake News Media failed to report it accurately - as usual. My speech is available (they said I didn’t make a speech).",False,False,328214,66354,2020-11-22,"Just arrived at Virtual G20. Was here yesterday also (early), but some of the Fake News Media failed to report it accurately - as usual. My speech is available (they said I didn’t make a speech).","Just arrived at Virtual G20. Was here yesterday also (early), but some of the Fake News Media failed to report it accurately - as usual. My speech is available (they said I didn’t make a speech).","['just', 'arrive', 'at', 'virtual', 'g20', '.', 'be', 'here', 'yesterday', 'also', '(', 'early', ')', ',', 'but', 'some', 'of', 'the', 'fake', 'news', 'media', 'fail', 'to', 'report', 'it', 'accurately', '-', 'as', 'usual', '.', 'my', 'speech', 'be', 'available', '(', 'they', 'say', 'i', 'do', 'not', 'make', 'a', 'speech', ')', '.']"
167,1330555645213483016,"Other than politics, how do you lose a case where large numbers of voters, far more than you need to flip Pennsylvania, are disenfranchised? Vote Observers thrown out of counting rooms. People going to vote finding out they have already voted through a fake ballot - go home!",False,False,271250,55418,2020-11-22,"Other than politics, how do you lose a case where large numbers of voters, far more than you need to flip Pennsylvania, are disenfranchised? Vote Observers thrown out of counting rooms. People going to vote finding out they have already voted through a fake ballot - go home!","Other than politics, how do you lose a case where large numbers of voters, far more than you need to flip Pennsylvania, are disenfranchised? Vote Observers thrown out of counting rooms. People going to vote finding out they have already voted through a fake ballot - go home!","['other', 'than', 'politic', ',', 'how', 'do', 'you', 'lose', 'a', 'case', 'where', 'large', 'number', 'of', 'voter', ',', 'far', 'more', 'than', 'you', 'need', 'to', 'flip', 'pennsylvania', ',', 'be', 'disenfranchised', '?', 'vote', 'observers', 'throw', 'out', 'of', 'count', 'room', '.', 'people', 'go', 'to', 'vote', 'find', 'out', 'they', 'have', 'already', 'vote', 'through', 'a', 'fake', 'ballot', '-', 'go', 'home', '!']"
168,1333610260381175813,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back https://t.co/pzDS6YnwSf via @BreitbartNews. A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,False,False,118000,23951,2020-12-01,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back via . A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back via . A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,"['donald', 'trump', 'call', 'in', 'to', 'arizona', 'voter', 'fraud', 'hearing', ':', 'we‘re', 'fight', 'back', 'via', '.', 'a', 'very', 'inspiring', 'hearing', '.', 'such', 'great', 'support', 'from', 'both', 'witness', 'to', 'election', 'fraud', 'and', 'political', 'leader', '!']"
173,1331013908971261953,"...fight, and I believe we will prevail! Nevertheless, in the best interest of our Country, I am recommending that Emily and her team do what needs to be done with regard to initial protocols, and have told my team to do the same.",False,False,239911,35172,2020-11-23,"...fight, and I believe we will prevail! Nevertheless, in the best interest of our Country, I am recommending that Emily and her team do what needs to be done with regard to initial protocols, and have told my team to do the same.","...fight, and I believe we will prevail! Nevertheless, in the best interest of our Country, I am recommending that Emily and her team do what needs to be done with regard to initial protocols, and have told my team to do the same.","['...', 'fight', ',', 'and', 'i', 'believe', 'we', 'will', 'prevail', '!', 'nevertheless', ',', 'in', 'the', 'good', 'interest', 'of', 'our', 'country', ',', 'i', 'be', 'recommend', 'that', 'emily', 'and', 'her', 'team', 'do', 'what', 'need', 'to', 'be', 'do', 'with', 'regard', 'to', 'initial', 'protocol', ',', 'and', 'have', 'tell', 'my', 'team', 'to', 'do', 'the', 'same', '.']"
174,1331086969183621120,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &amp; “Dominion”.,False,False,344794,75668,2020-11-24,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &; “Dominion”.,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &; “Dominion”.,"['what', 'do', 'gsa', 'be', 'allow', 'to', 'preliminarily', 'work', 'with', 'the', 'dems', 'have', 'to', 'do', 'with', 'continue', 'to', 'pursue', 'our', 'various', 'case', 'on', 'what', 'will', 'go', 'down', 'as', 'the', 'most', 'corrupt', 'election', 'in', 'american', 'political', 'history', '?', 'we', 'be', 'move', 'full', 'speed', 'ahead', '.', 'will', 'never', 'concede', 'to', 'fake', 'ballot', '&', ';', '""', 'dominion', '""', '.']"
176,1331214247955738624,"Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ https://t.co/PmMBmt05AI via @BreitbartNews They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!",False,False,184222,44923,2020-11-24,"Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ via They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!","Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ via They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!","['poll', ':', '79', 'percent', 'of', 'trump', 'voters', 'believe', ""'"", 'election', 'be', 'steal', ""'"", 'via', 'they', 'be', '100', '%', 'correct', ',', 'but', 'we', 'be', 'fight', 'hard', '.', 'our', 'big', 'lawsuit', ',', 'which', 'spell', 'out', 'in', 'great', 'detail', 'all', 'of', 'the', 'ballot', 'fraud', 'and', 'more', ',', 'will', 'soon', 'be', 'fill', '.', 'rigged', 'election', '!']"
179,1327095398712946695,"Must see @seanhannity takedown of the horrible, inaccurate and anything but secure Dominion Voting System which is used in States where tens of thousands of votes were stolen from us and given to Biden. Likewise, the Great @LouDobbs has a confirming and powerful piece!",False,False,319244,65693,2020-11-13,"Must see takedown of the horrible, inaccurate and anything but secure Dominion Voting System which is used in States where tens of thousands of votes were stolen from us and given to Biden. Likewise, the Great has a confirming and powerful piece!","Must see takedown of the horrible, inaccurate and anything but secure Dominion Voting System which is used in States where tens of thousands of votes were stolen from us and given to Biden. Likewise, the Great has a confirming and powerful piece!","['must', 'see', 'takedown', 'of', 'the', 'horrible', ',', 'inaccurate', 'and', 'anything', 'but', 'secure', 'dominion', 'voting', 'system', 'which', 'be', 'use', 'in', 'states', 'where', 'ten', 'of', 'thousand', 'of', 'vote', 'be', 'steal', 'from', 'we', 'and', 'give', 'to', 'biden', '.', 'likewise', ',', 'the', 'great', 'have', 'a', 'confirming', 'and', 'powerful', 'piece', '!']"
180,1327103335195938817,"These states in question should immediately be put in the Trump Win column. Biden did not win, he lost by a lot! https://t.co/ywiw6sPicI https://t.co/C1g9LZpMah",False,False,190167,49317,2020-11-13,"These states in question should immediately be put in the Trump Win column. Biden did not win, he lost by a lot!","These states in question should immediately be put in the Trump Win column. Biden did not win, he lost by a lot!","['these', 'state', 'in', 'question', 'should', 'immediately', 'be', 'put', 'in', 'the', 'trump', 'win', 'column', '.', 'biden', 'do', 'not', 'win', ',', 'he', 'lose', 'by', 'a', 'lot', '!']"
181,1331219093563781122,"Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax! https://t.co/I1hgtxe486",False,False,154989,32834,2020-11-24,"Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax!","Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax!","['thank', 'you', 'randy', ',', 'work', 'hard', 'to', 'clean', 'up', 'the', 'stench', 'of', 'the', '2020', 'election', 'hoax', '!']"
188,1327319294057848832,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!",False,False,406299,81084,2020-11-13,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &; down!","Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &; down!","['heartwarme', 'to', 'see', 'all', 'of', 'the', 'tremendous', 'support', 'out', 'there', ',', 'especially', 'the', 'organic', 'rally', 'that', 'be', 'spring', 'up', 'all', 'over', 'the', 'country', ',', 'include', 'a', 'big', 'one', 'on', 'saturday', 'in', 'd.c.', 'i', 'may', 'even', 'try', 'to', 'stop', 'by', 'and', 'say', 'hello', '.', 'this', 'election', 'be', 'rig', ',', 'from', 'dominion', 'all', 'the', 'way', 'up', '&', ';', 'down', '!']"
195,1333856259662077954,Hope everybody is watching @OANN right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,False,False,207415,51028,2020-12-01,Hope everybody is watching right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,Hope everybody is watching right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,"['hope', 'everybody', 'be', 'watch', 'right', 'now', '.', 'other', 'medium', 'afraid', 'to', 'show', '.', 'people', 'be', 'come', 'forward', 'like', 'never', 'before', '.', 'large', 'truck', 'carry', 'hundred', 'of', 'thousand', 'of', 'fraudulent', '(', 'fake', ')', 'ballot', 'to', 'a', 'voting', 'center', '?', 'terrible', '-', 'save', 'america', '!']"
200,1331404288149643264,"Should President Trump concede to Biden? Poll Results: No: 190,593  (98.9%) Yes: 2,181  (1.1%) Total Votes: 192,774. @gregkellyusa @newsmax For the good of our Country we must prevail!",False,False,344113,62587,2020-11-25,"Should President Trump concede to Biden? Poll Results: No: 190,593 (98.9%) Yes: 2,181 (1.1%) Total Votes: 192,774. For the good of our Country we must prevail!","Should President Trump concede to Biden? Poll Results: No: 190,593 (98.9%) Yes: 2,181 (1.1%) Total Votes: 192,774. For the good of our Country we must prevail!","['should', 'president', 'trump', 'concede', 'to', 'biden', '?', 'poll', 'result', ':', 'no', ':', '190,593', '(', '98.9', '%', ')', 'yes', ':', '2,181', '(', '1.1', '%', ')', 'total', 'vote', ':', '192,774', '.', 'for', 'the', 'good', 'of', 'our', 'country', 'we', 'must', 'prevail', '!']"
203,1327436963658469376,"“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.” @PeteHegseth @seanhannity",False,False,250108,50353,2020-11-14,"“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.”","“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.”","['""', 'the', 'bad', 'thing', 'you', 'can', 'do', 'be', 'bet', 'against', 'donald', 'trump', ',', 'consider', 'what', 'have', 'be', 'do', 'against', 'he', '.', 'they', 'flood', 'the', 'zone', 'with', 'mail', '-', 'in', 'ballot', '.', 'we', 'need', 'every', 'vote', 'count', ',', 'and', 'ferociously', '.', '""']"
